"eventID","occurrenceID","recordedByID","individualCount","basisOfRecord","occurrenceStatus","occurrenceRemarks","organismID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet"
"OH2003_119_423","OH2003_119_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2003_126_423","OH2003_126_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_100_423","OH2004_100_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_104_423","OH2004_104_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_106_423","OH2004_106_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_111_423","OH2004_111_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_113_423","OH2004_113_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_117_423","OH2004_117_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_120_423","OH2004_120_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2004_124_423","OH2004_124_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_86_423","OH2008_86_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_95_423","OH2008_95_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_101_423","OH2008_101_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_106_423","OH2008_106_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_113_423","OH2008_113_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_118_423","OH2008_118_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_125_423","OH2008_125_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2008_129_423","OH2008_129_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2009_100_423","OH2009_100_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2009_103_423","OH2009_103_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2009_106_423","OH2009_106_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2009_110_423","OH2009_110_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2009_114_423","OH2009_114_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_91_423","OH2010_91_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_96_423","OH2010_96_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_98_423","OH2010_98_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_102_423","OH2010_102_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_105_423","OH2010_105_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_109_423","OH2010_109_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_112_423","OH2010_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_116_423","OH2010_116_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_119_423","OH2010_119_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_123_423","OH2010_123_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2010_126_423","OH2010_126_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2011_101_423","OH2011_101_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2011_104_423","OH2011_104_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2011_109_423","OH2011_109_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2011_112_423","OH2011_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2011_116_423","OH2011_116_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_104_423","OH2012_104_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_101_423","OH2012_101_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_110_423","OH2012_110_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_108_423","OH2012_108_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_96_423","OH2012_96_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_86_423","OH2012_86_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_81_423","OH2012_81_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_114_423","OH2012_114_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_89_423","OH2012_89_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_94_423","OH2012_94_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_122_423","OH2012_122_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_117_423","OH2012_117_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_129_423","OH2012_129_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2012_125_423","OH2012_125_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_106_423","OH2013_106_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_108_423","OH2013_108_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_110_423","OH2013_110_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_113_423","OH2013_113_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_115_423","OH2013_115_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_119_423","OH2013_119_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_123_423","OH2013_123_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_127_423","OH2013_127_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_130_423","OH2013_130_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2013_134_423","OH2013_134_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_114_423","OH2014_114_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_79_423","OH2014_79_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_84_423","OH2014_84_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_86_423","OH2014_86_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_91_423","OH2014_91_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_93_423","OH2014_93_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_98_423","OH2014_98_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_100_423","OH2014_100_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_112_423","OH2014_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_105_423","OH2014_105_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2014_107_423","OH2014_107_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_83_423","OH2015_83_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_91_423","OH2015_91_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_97_423","OH2015_97_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_100_423","OH2015_100_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_103_423","OH2015_103_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_106_423","OH2015_106_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_110_423","OH2015_110_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_113_423","OH2015_113_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_117_423","OH2015_117_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_120_423","OH2015_120_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_124_423","OH2015_124_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_127_423","OH2015_127_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2015_131_423","OH2015_131_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_92_423","OH2016_92_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_96_423","OH2016_96_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_99_423","OH2016_99_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_102_423","OH2016_102_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_105_423","OH2016_105_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_109_423","OH2016_109_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_112_423","OH2016_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_116_423","OH2016_116_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_119_423","OH2016_119_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_124_423","OH2016_124_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_127_423","OH2016_127_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2016_131_423","OH2016_131_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_93_423","OH2017_93_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_96_423","OH2017_96_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_100_423","OH2017_100_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_103_423","OH2017_103_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_107_423","OH2017_107_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_111_423","OH2017_111_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_114_423","OH2017_114_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_118_423","OH2017_118_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_121_423","OH2017_121_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_125_423","OH2017_125_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_128_423","OH2017_128_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_132_423","OH2017_132_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2017_135_423","OH2017_135_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_103_423","OH2018_103_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_128_423","OH2018_128_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_124_423","OH2018_124_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_121_423","OH2018_121_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_117_423","OH2018_117_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_114_423","OH2018_114_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_107_423","OH2018_107_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_100_423","OH2018_100_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_96_423","OH2018_96_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_93_423","OH2018_93_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2018_110_423","OH2018_110_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_119_423","OH2019_119_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_109_423","OH2019_109_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_115_423","OH2019_115_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_106_423","OH2019_106_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_102_423","OH2019_102_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_99_423","OH2019_99_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_94_423","OH2019_94_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_92_423","OH2019_92_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2019_112_423","OH2019_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_91_423","OH2020_91_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_94_423","OH2020_94_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_98_423","OH2020_98_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_101_423","OH2020_101_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_105_423","OH2020_105_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_108_423","OH2020_108_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_112_423","OH2020_112_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_115_423","OH2020_115_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2020_118_423","OH2020_118_423_o1",162,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_99_423","OH2021_99_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_103_423","OH2021_103_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_106_423","OH2021_106_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_110_423","OH2021_110_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_113_423","OH2021_113_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
"OH2021_117_423","OH2021_117_423_o1",NA,1,"HumanObservation","present",NA,423,"Quercus robur L.","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","robur"
